McID,StatusID,TimeStamp
Machine_1,7,2018-01-20T07:22:17.663Z
Machine_2,7,2018-01-20T07:22:29.553Z
Machine_1,1,2018-01-20T07:23:04.113Z
Machine_0,0,2018-01-20T07:23:18.653Z
Machine_2,10,2018-01-20T07:23:41.030Z
Machine_2,7,2018-01-20T07:24:29.233Z
Machine_0,0,2018-01-20T07:24:37.447Z
Machine_0,7,2018-01-20T07:24:39.370Z
Machine_0,9,2018-01-20T07:24:59.027Z
Machine_2,9,2018-01-20T07:25:04.260Z
Machine_2,7,2018-01-20T07:25:09.730Z
Machine_0,0,2018-01-20T07:25:09.917Z
Machine_0,7,2018-01-20T07:25:41.783Z
Machine_2,9,2018-01-20T07:25:45.137Z
Machine_2,7,2018-01-20T07:25:49.450Z
Machine_1,10,2018-01-20T07:25:50.030Z
Machine_0,0,2018-01-20T07:26:21.990Z
Machine_1,1,2018-01-20T07:27:26.083Z
Machine_0,10,2018-01-20T07:27:33.613Z
Machine_0,0,2018-01-20T07:27:33.617Z
Machine_2,9,2018-01-20T07:27:46.600Z
Machine_1,9,2018-01-20T07:27:56.923Z
Machine_2,9,2018-01-20T07:28:27.340Z
Machine_2,7,2018-01-20T07:29:45.533Z
Machine_1,9,2018-01-20T07:29:58.530Z
Machine_0,10,2018-01-20T07:30:00.053Z
Machine_2,7,2018-01-20T07:31:14.927Z
Machine_1,1,2018-01-20T07:31:30.757Z
Machine_1,9,2018-01-20T07:32:00.770Z
Machine_2,7,2018-01-20T07:32:34.957Z
Machine_0,1,2018-01-20T07:32:49.863Z
Machine_2,10,2018-01-20T07:33:08.120Z
Machine_1,7,2018-01-20T07:33:25.233Z
Machine_1,9,2018-01-20T07:34:02.483Z
Machine_1,0,2018-01-20T07:34:12.087Z
Machine_0,9,2018-01-20T07:34:23.307Z
Machine_0,1,2018-01-20T07:34:34.113Z
Machine_0,10,2018-01-20T07:35:46.550Z
Machine_0,0,2018-01-20T07:35:46.557Z
Machine_1,7,2018-01-20T07:36:01.133Z
Machine_2,7,2018-01-20T07:36:30.790Z
Machine_2,9,2018-01-20T07:36:32.033Z
Machine_2,7,2018-01-20T07:37:17.377Z
Machine_1,9,2018-01-20T07:38:03.530Z
Machine_2,1,2018-01-20T07:38:05.483Z
Machine_2,7,2018-01-20T07:38:36.500Z
Machine_2,1,2018-01-20T07:38:44.700Z
Machine_0,7,2018-01-20T07:39:25.470Z
Machine_1,0,2018-01-20T07:39:32.653Z
Machine_2,7,2018-01-20T07:39:57.027Z
Machine_2,1,2018-01-20T07:40:05.167Z
Machine_0,1,2018-01-20T07:40:15.483Z
Machine_2,9,2018-01-20T07:40:29.900Z
Machine_2,7,2018-01-20T07:41:15.403Z
Machine_1,10,2018-01-20T07:41:16.180Z
Machine_1,9,2018-01-20T07:41:21.577Z
Machine_0,10,2018-01-20T07:41:34.383Z
Machine_2,10,2018-01-20T07:42:27.693Z
Machine_2,7,2018-01-20T07:42:28.500Z
Machine_2,0,2018-01-20T07:42:29.713Z
Machine_1,9,2018-01-20T07:42:41.417Z
Machine_1,1,2018-01-20T07:42:51.140Z
Machine_2,10,2018-01-20T07:43:07.533Z
Machine_2,7,2018-01-20T07:43:08.183Z
Machine_1,10,2018-01-20T07:43:15.770Z
Machine_0,7,2018-01-20T07:43:23.577Z
Machine_0,9,2018-01-20T07:43:23.700Z
Machine_0,0,2018-01-20T07:43:34.010Z
Machine_2,7,2018-01-20T07:44:35.270Z
Machine_1,7,2018-01-20T07:44:45.037Z
Machine_1,10,2018-01-20T07:45:16.917Z
Machine_1,9,2018-01-20T07:45:22.377Z
Machine_0,10,2018-01-20T07:45:23.887Z
Machine_2,1,2018-01-20T07:45:24.377Z
Machine_1,0,2018-01-20T07:45:32.043Z
Machine_2,7,2018-01-20T07:45:49.767Z
Machine_2,20,2018-01-20T07:46:00.407Z
Machine_0,0,2018-01-20T07:46:15.813Z
Machine_2,0,2018-01-20T07:46:30.107Z
Machine_1,1,2018-01-20T07:46:51.437Z
Machine_2,10,2018-01-20T07:47:07.553Z
Machine_1,1,2018-01-20T07:47:31.000Z
Machine_2,7,2018-01-20T07:47:49.857Z
Machine_2,9,2018-01-20T07:47:51.067Z
Machine_2,1,2018-01-20T07:48:04.957Z
Machine_1,7,2018-01-20T07:48:46.457Z
Machine_1,1,2018-01-20T07:48:52.770Z
Machine_2,10,2018-01-20T07:49:09.267Z
Machine_2,9,2018-01-20T07:49:11.313Z
Machine_1,10,2018-01-20T07:49:17.557Z
Machine_0,7,2018-01-20T07:49:25.417Z
Machine_1,7,2018-01-20T07:49:26.297Z
Machine_2,9,2018-01-20T07:49:50.813Z
Machine_1,7,2018-01-20T07:50:00.047Z
Machine_1,7,2018-01-20T07:50:39.140Z
Machine_2,10,2018-01-20T07:51:09.510Z
Machine_2,9,2018-01-20T07:51:12.843Z
Machine_0,10,2018-01-20T07:51:25.100Z
Machine_1,0,2018-01-20T07:51:33.170Z
Machine_1,1,2018-01-20T07:51:33.350Z
Machine_2,7,2018-01-20T07:51:56.467Z
Machine_2,1,2018-01-20T07:52:04.543Z
Machine_2,0,2018-01-20T07:52:30.610Z
Machine_2,9,2018-01-20T07:53:11.820Z
Machine_2,1,2018-01-20T07:53:25.427Z
Machine_1,0,2018-01-20T07:53:33.070Z
Machine_1,1,2018-01-20T07:53:33.280Z
Machine_2,7,2018-01-20T07:53:50.170Z
Machine_2,7,2018-01-20T07:53:57.070Z
Machine_2,10,2018-01-20T07:54:27.990Z
Machine_0,0,2018-01-20T07:54:54.377Z
Machine_1,1,2018-01-20T07:55:31.667Z
Machine_2,10,2018-01-20T07:55:47.457Z
Machine_1,1,2018-01-20T07:56:11.077Z
Machine_1,7,2018-01-20T07:56:38.907Z
Machine_0,10,2018-01-20T07:56:43.417Z
Machine_1,1,2018-01-20T07:56:51.530Z
Machine_2,10,2018-01-20T07:57:08.267Z
Machine_0,7,2018-01-20T07:57:24.507Z
Machine_1,1,2018-01-20T07:57:31.770Z
Machine_1,9,2018-01-20T07:58:01.860Z
Machine_0,7,2018-01-20T07:58:07.100Z
Machine_2,7,2018-01-20T07:58:37.590Z
Machine_1,1,2018-01-20T07:58:53.527Z
Machine_2,7,2018-01-20T07:59:16.867Z
Machine_0,10,2018-01-20T07:59:37.077Z
Machine_1,9,2018-01-20T08:00:03.067Z
Machine_2,1,2018-01-20T08:00:05.130Z
Machine_2,9,2018-01-20T08:00:33.487Z
Machine_1,7,2018-01-20T08:00:42.720Z
Machine_1,7,2018-01-20T08:01:23.330Z
Machine_2,10,2018-01-20T08:01:50.840Z
Machine_3,2,2018-01-20T08:02:18.490Z
Machine_0,7,2018-01-20T08:02:28.657Z
Machine_2,7,2018-01-20T08:02:30.863Z
Machine_2,0,2018-01-20T08:02:32.080Z
Machine_0,10,2018-01-20T08:02:36.047Z
Machine_2,1,2018-01-20T08:02:45.963Z
Machine_1,7,2018-01-20T08:03:28.863Z
Machine_0,10,2018-01-20T08:04:07.557Z
Machine_2,0,2018-01-20T08:04:34.117Z
Machine_2,1,2018-01-20T08:04:47.647Z
Machine_0,7,2018-01-20T08:04:47.840Z
Machine_0,10,2018-01-20T08:05:00.927Z
Machine_0,7,2018-01-20T08:05:30.063Z
Machine_2,0,2018-01-20T08:05:53.510Z
Machine_2,0,2018-01-20T08:06:34.603Z
Machine_0,10,2018-01-20T08:06:59.363Z
Machine_0,0,2018-01-20T08:06:59.367Z
Machine_2,9,2018-01-20T08:07:15.847Z
Machine_0,1,2018-01-20T08:08:19.557Z
Machine_0,7,2018-01-20T08:11:13.060Z
Machine_0,1,2018-01-20T08:11:20.337Z
Machine_1,7,2018-01-20T08:11:27.473Z
Machine_1,0,2018-01-20T08:11:33.797Z
Machine_0,9,2018-01-20T08:11:43.167Z
Machine_2,0,2018-01-20T08:11:44.663Z
Machine_2,9,2018-01-20T08:11:46.130Z
Machine_0,7,2018-01-20T08:12:15.153Z
Machine_0,1,2018-01-20T08:12:22.460Z
Machine_0,10,2018-01-20T08:12:22.767Z
Machine_1,9,2018-01-20T08:12:45.873Z
Machine_1,1,2018-01-20T08:12:55.470Z
Machine_0,10,2018-01-20T08:12:55.507Z
Machine_2,7,2018-01-20T08:13:21.020Z
Machine_0,7,2018-01-20T08:13:26.880Z
Machine_0,1,2018-01-20T08:13:34.157Z
Machine_0,10,2018-01-20T08:13:34.430Z
Machine_1,0,2018-01-20T08:13:36.567Z
Machine_1,7,2018-01-20T08:14:09.497Z
Machine_2,10,2018-01-20T08:14:32.400Z
Machine_1,7,2018-01-20T08:14:43.250Z
Machine_1,10,2018-01-20T08:15:20.780Z
Machine_1,7,2018-01-20T08:15:23.243Z
Machine_0,1,2018-01-20T08:15:32.520Z
Machine_2,9,2018-01-20T08:15:55.793Z
Machine_2,1,2018-01-20T08:16:49.307Z
Machine_2,1,2018-01-20T08:17:27.800Z
Machine_2,10,2018-01-20T08:17:53.047Z
Machine_2,9,2018-01-20T08:17:55.063Z
Machine_1,10,2018-01-20T08:18:01.390Z
Machine_1,0,2018-01-20T08:18:16.423Z
Machine_2,9,2018-01-20T08:18:34.347Z
Machine_2,9,2018-01-20T08:18:35.693Z
Machine_1,7,2018-01-20T08:18:49.507Z
Machine_2,10,2018-01-20T08:19:52.420Z
Machine_1,1,2018-01-20T08:20:15.817Z
Machine_2,7,2018-01-20T08:21:14.913Z
Machine_1,10,2018-01-20T08:21:22.910Z
Machine_1,1,2018-01-20T08:21:38.033Z
Machine_1,1,2018-01-20T08:21:38.200Z
Machine_2,9,2018-01-20T08:21:57.027Z
Machine_1,9,2018-01-20T08:22:09.150Z
Machine_0,1,2018-01-20T08:22:21.517Z
Machine_2,7,2018-01-20T08:22:35.097Z
Machine_4,11,2018-01-20T08:23:40.450Z
Machine_2,7,2018-01-20T08:24:42.983Z
Machine_1,7,2018-01-20T08:24:52.573Z
Machine_2,7,2018-01-20T08:25:16.800Z
Machine_2,9,2018-01-20T08:25:18.133Z
Machine_1,1,2018-01-20T08:25:39.617Z
Machine_0,10,2018-01-20T08:25:42.473Z
Machine_2,10,2018-01-20T08:25:57.020Z
Machine_2,7,2018-01-20T08:26:04.697Z
Machine_0,0,2018-01-20T08:26:23.517Z
Machine_0,10,2018-01-20T08:27:35.110Z
Machine_2,7,2018-01-20T08:27:59.350Z
Machine_1,9,2018-01-20T08:28:12.460Z
Machine_0,7,2018-01-20T08:28:53.917Z
Machine_1,10,2018-01-20T08:29:25.810Z
Machine_1,7,2018-01-20T08:29:34.550Z
Machine_2,7,2018-01-20T08:29:56.100Z
Machine_1,10,2018-01-20T08:30:03.717Z
Machine_0,7,2018-01-20T08:30:53.110Z
Machine_0,10,2018-01-20T08:31:30.010Z
Machine_1,1,2018-01-20T08:32:19.240Z
Machine_1,2,2018-01-20T08:40:40.247Z
Machine_1,2,2018-01-20T08:41:35.703Z
Machine_3,2,2018-01-20T08:44:21.157Z
Machine_0,10,2018-01-20T08:47:13.233Z
Machine_0,7,2018-01-20T08:47:35.373Z
Machine_1,9,2018-01-20T08:47:41.497Z
Machine_0,7,2018-01-20T08:47:52.377Z
Machine_1,1,2018-01-20T08:47:53.783Z
Machine_0,10,2018-01-20T08:48:07.263Z
Machine_2,4,2018-01-20T08:53:18.930Z
Machine_1,9,2018-01-20T08:53:32.740Z
Machine_1,7,2018-01-20T08:53:36.083Z
Machine_1,1,2018-01-20T08:53:45.073Z
Machine_0,0,2018-01-20T08:53:53.953Z
Machine_0,7,2018-01-20T08:53:55.960Z
Machine_2,9,2018-01-20T08:53:57.837Z
Machine_2,7,2018-01-20T08:54:15.527Z
Machine_3,2,2018-01-20T08:54:51.850Z
Machine_0,10,2018-01-20T08:54:56.237Z
Machine_1,1,2018-01-20T08:55:00.903Z
Machine_0,7,2018-01-20T08:55:19.590Z
Machine_1,1,2018-01-20T08:55:22.377Z
Machine_0,1,2018-01-20T08:55:33.807Z
Machine_0,10,2018-01-20T08:56:13.237Z
Machine_1,10,2018-01-20T08:56:25.523Z
Machine_0,9,2018-01-20T08:56:27.027Z
Machine_2,7,2018-01-20T08:57:05.823Z
Machine_0,9,2018-01-20T08:57:05.827Z
Machine_0,0,2018-01-20T08:57:25.053Z
Machine_2,7,2018-01-20T08:57:47.660Z
Machine_0,7,2018-01-20T08:57:49.960Z
Machine_2,1,2018-01-20T08:57:56.890Z
Machine_0,9,2018-01-20T08:58:18.040Z
Machine_2,9,2018-01-20T08:58:21.157Z
Machine_0,1,2018-01-20T08:58:37.053Z
Machine_0,10,2018-01-20T08:59:09.453Z
Machine_0,7,2018-01-20T08:59:15.867Z
Machine_1,7,2018-01-20T08:59:16.750Z
Machine_1,1,2018-01-20T08:59:25.693Z
Machine_2,0,2018-01-20T08:59:41.847Z
Machine_2,7,2018-01-20T08:59:47.720Z
Machine_0,10,2018-01-20T08:59:55.397Z
Machine_1,1,2018-01-20T09:00:06.197Z
Machine_0,0,2018-01-20T09:00:14.833Z
Machine_1,1,2018-01-20T09:00:45.813Z
Machine_0,0,2018-01-20T09:00:54.647Z
Machine_1,1,2018-01-20T09:01:27.377Z
Machine_0,7,2018-01-20T09:02:01.870Z
Machine_1,10,2018-01-20T09:02:31.180Z
Machine_1,7,2018-01-20T09:02:39.950Z
Machine_1,1,2018-01-20T09:02:48.923Z
Machine_2,7,2018-01-20T09:03:03.803Z
Machine_2,9,2018-01-20T09:03:05.170Z
Machine_2,9,2018-01-20T09:03:06.487Z
Machine_2,10,2018-01-20T09:03:43.000Z
Machine_1,5,2018-01-20T09:04:01.093Z
Machine_2,7,2018-01-20T09:04:24.617Z
Machine_1,9,2018-01-20T09:07:06.277Z
Machine_0,1,2018-01-20T09:07:16.923Z
Machine_2,10,2018-01-20T09:14:03.543Z
Machine_2,7,2018-01-20T09:14:05.367Z
Machine_2,0,2018-01-20T09:14:06.500Z
Machine_1,1,2018-01-20T09:14:25.247Z
Machine_1,1,2018-01-20T09:14:26.377Z
Machine_2,9,2018-01-20T09:14:35.290Z
Machine_2,10,2018-01-20T09:14:49.297Z
Machine_2,0,2018-01-20T09:14:52.233Z
Machine_2,1,2018-01-20T09:15:20.997Z
Machine_1,7,2018-01-20T09:15:33.110Z
Machine_3,2,2018-01-20T09:15:53.187Z
Machine_0,1,2018-01-20T09:15:53.820Z
Machine_1,7,2018-01-20T09:16:06.553Z
Machine_1,9,2018-01-20T09:16:09.533Z
Machine_2,10,2018-01-20T09:16:27.077Z
Machine_2,7,2018-01-20T09:16:28.857Z
Machine_0,1,2018-01-20T09:16:59.443Z
Machine_1,1,2018-01-20T09:17:07.170Z
Machine_0,10,2018-01-20T09:17:15.317Z
Machine_0,1,2018-01-20T09:17:31.537Z
Machine_2,0,2018-01-20T09:17:34.947Z
Machine_2,9,2018-01-20T09:17:49.367Z
Machine_0,7,2018-01-20T09:18:23.480Z
Machine_0,10,2018-01-20T09:18:36.110Z
Machine_2,7,2018-01-20T09:19:33.983Z
Machine_1,7,2018-01-20T09:19:51.813Z
Machine_0,1,2018-01-20T09:20:15.733Z
Machine_1,1,2018-01-20T09:20:21.420Z
Machine_1,7,2018-01-20T09:20:38.680Z
Machine_0,1,2018-01-20T09:20:53.107Z
Machine_1,9,2018-01-20T09:21:07.410Z
Machine_1,7,2018-01-20T09:22:15.707Z
Machine_0,7,2018-01-20T09:22:21.003Z
Machine_0,1,2018-01-20T09:22:36.410Z
Machine_2,9,2018-01-20T09:22:47.307Z
Machine_2,9,2018-01-20T09:22:48.683Z
Machine_2,7,2018-01-20T09:22:52.993Z
Machine_1,9,2018-01-20T09:22:59.073Z
Machine_0,7,2018-01-20T09:23:01.410Z
Machine_2,7,2018-01-20T09:24:05.153Z
Machine_2,1,2018-01-20T09:24:22.437Z
Machine_2,9,2018-01-20T09:24:47.150Z
Machine_2,1,2018-01-20T09:25:00.660Z
Machine_0,2,2018-01-20T09:25:24.253Z
Machine_2,9,2018-01-20T09:27:34.260Z
Machine_0,7,2018-01-20T09:30:20.673Z
Machine_1,4,2018-01-20T09:30:39.077Z
Machine_1,9,2018-01-20T09:34:18.310Z
Machine_0,1,2018-01-20T09:34:44.090Z
Machine_0,10,2018-01-20T09:34:44.170Z
Machine_0,7,2018-01-20T09:34:46.277Z
Machine_1,1,2018-01-20T09:35:13.223Z
Machine_0,0,2018-01-20T09:35:32.743Z
Machine_1,1,2018-01-20T09:36:18.530Z
Machine_2,10,2018-01-20T09:39:33.353Z
Machine_0,9,2018-01-20T09:42:28.270Z
Machine_0,10,2018-01-20T09:42:58.670Z
Machine_1,9,2018-01-20T09:43:49.710Z
Machine_1,7,2018-01-20T09:43:53.053Z
Machine_2,10,2018-01-20T09:44:41.403Z
Machine_0,7,2018-01-20T09:44:45.807Z
Machine_1,7,2018-01-20T09:45:23.217Z
Machine_2,9,2018-01-20T09:45:30.297Z
Machine_0,9,2018-01-20T09:45:57.137Z
Machine_0,7,2018-01-20T09:46:00.497Z
Machine_2,10,2018-01-20T09:46:04.957Z
Machine_2,10,2018-01-20T09:46:05.433Z
Machine_2,7,2018-01-20T09:46:06.900Z
Machine_2,9,2018-01-20T09:46:12.750Z
Machine_0,1,2018-01-20T09:46:26.617Z
Machine_0,7,2018-01-20T09:47:15.397Z
Machine_0,9,2018-01-20T09:47:17.963Z
Machine_2,0,2018-01-20T09:47:22.750Z
Machine_1,1,2018-01-20T09:47:44.017Z
Machine_0,0,2018-01-20T09:47:47.450Z
Machine_2,10,2018-01-20T09:48:05.607Z
Machine_0,7,2018-01-20T09:48:45.803Z
Machine_0,10,2018-01-20T09:49:12.347Z
Machine_0,7,2018-01-20T09:49:13.863Z
Machine_1,7,2018-01-20T09:49:23.080Z
Machine_2,7,2018-01-20T09:49:32.757Z
Machine_1,7,2018-01-20T09:53:43.173Z
Machine_2,10,2018-01-20T09:55:05.617Z
Machine_2,1,2018-01-20T09:55:55.887Z
Machine_2,10,2018-01-20T09:55:56.587Z
Machine_1,9,2018-01-20T09:56:14.967Z
Machine_1,1,2018-01-20T09:56:35.813Z
Machine_1,1,2018-01-20T09:56:37.027Z
Machine_2,0,2018-01-20T09:57:02.353Z
Machine_2,7,2018-01-20T09:57:04.287Z
Machine_0,10,2018-01-20T09:57:31.037Z
Machine_0,10,2018-01-20T09:58:04.453Z
Machine_1,7,2018-01-20T09:58:49.097Z
Machine_0,7,2018-01-20T09:58:52.797Z
Machine_1,7,2018-01-20T09:59:10.337Z
Machine_1,7,2018-01-20T09:59:51.897Z
Machine_1,1,2018-01-20T10:00:28.657Z
Machine_1,1,2018-01-20T10:00:29.837Z
Machine_0,10,2018-01-20T10:00:45.557Z
Machine_0,10,2018-01-20T10:01:25.930Z
Machine_0,1,2018-01-20T10:02:40.537Z
Machine_0,10,2018-01-20T10:02:40.943Z
Machine_0,9,2018-01-20T10:02:44.710Z
Machine_1,7,2018-01-20T10:02:51.997Z
Machine_1,1,2018-01-20T10:03:09.563Z
Machine_1,7,2018-01-20T10:03:13.270Z
Machine_0,7,2018-01-20T10:03:31.260Z
Machine_0,10,2018-01-20T10:03:57.307Z
Machine_2,10,2018-01-20T10:04:15.237Z
Machine_2,7,2018-01-20T10:05:04.323Z
Machine_0,0,2018-01-20T10:05:28.007Z
Machine_2,7,2018-01-20T10:05:36.860Z
Machine_2,1,2018-01-20T10:06:09.473Z
Machine_0,10,2018-01-20T10:06:10.353Z
Machine_0,7,2018-01-20T10:06:12.137Z
Machine_1,9,2018-01-20T10:06:18.000Z
Machine_0,10,2018-01-20T10:06:51.900Z
Machine_1,9,2018-01-20T10:06:59.840Z
Machine_2,0,2018-01-20T10:07:01.607Z
Machine_1,1,2018-01-20T10:07:20.777Z
Machine_0,1,2018-01-20T10:08:18.660Z
Machine_2,0,2018-01-20T10:08:25.620Z
Machine_4,11,2018-01-20T10:08:47.217Z
Machine_1,1,2018-01-20T10:08:48.200Z
Machine_1,7,2018-01-20T10:08:51.970Z
Machine_0,10,2018-01-20T10:09:02.020Z
Machine_2,10,2018-01-20T10:09:08.237Z
Machine_1,0,2018-01-20T10:09:30.400Z
Machine_1,7,2018-01-20T10:09:47.510Z
Machine_0,1,2018-01-20T10:10:56.127Z
Machine_2,1,2018-01-20T10:11:10.637Z
Machine_2,0,2018-01-20T10:11:10.887Z
Machine_0,10,2018-01-20T10:11:30.533Z
Machine_2,7,2018-01-20T10:11:59.060Z
Machine_2,7,2018-01-20T10:12:01.657Z
Machine_2,9,2018-01-20T10:12:41.560Z
Machine_0,10,2018-01-20T10:12:44.727Z
Machine_2,1,2018-01-20T10:13:49.290Z
Machine_0,0,2018-01-20T10:14:02.127Z
Machine_2,10,2018-01-20T10:14:24.777Z
Machine_0,10,2018-01-20T10:14:39.177Z
Machine_0,1,2018-01-20T10:15:32.037Z
Machine_2,0,2018-01-20T10:15:38.087Z
Machine_2,9,2018-01-20T10:15:40.363Z
Machine_0,7,2018-01-20T10:15:54.917Z
Machine_1,7,2018-01-20T10:16:04.923Z
Machine_2,10,2018-01-20T10:16:12.987Z
Machine_0,7,2018-01-20T10:16:23.030Z
Machine_1,7,2018-01-20T10:17:44.887Z
Machine_0,1,2018-01-20T10:17:45.310Z
Machine_1,7,2018-01-20T10:17:56.840Z
Machine_0,7,2018-01-20T10:18:21.467Z
Machine_1,7,2018-01-20T10:18:30.847Z
Machine_2,7,2018-01-20T10:22:24.370Z
Machine_2,9,2018-01-20T10:22:24.557Z
Machine_1,10,2018-01-20T10:22:32.853Z
Machine_0,1,2018-01-20T10:22:33.597Z
Machine_0,0,2018-01-20T10:22:33.680Z
Machine_1,1,2018-01-20T10:22:59.190Z
Machine_0,1,2018-01-20T10:23:09.627Z
Machine_2,1,2018-01-20T10:23:32.540Z
Machine_1,7,2018-01-20T10:23:45.740Z
Machine_1,1,2018-01-20T10:24:10.357Z
Machine_2,7,2018-01-20T10:24:12.637Z
Machine_2,0,2018-01-20T10:24:43.400Z
Machine_2,9,2018-01-20T10:24:45.647Z
Machine_0,10,2018-01-20T10:24:55.477Z
Machine_1,7,2018-01-20T10:25:02.963Z
Machine_2,8,2018-01-20T10:25:18.557Z
Machine_1,1,2018-01-20T10:25:20.523Z
Machine_1,9,2018-01-20T10:25:34.683Z
Machine_2,1,2018-01-20T10:25:58.713Z
Machine_1,1,2018-01-20T10:26:35.930Z
Machine_0,7,2018-01-20T10:27:04.497Z
Machine_2,7,2018-01-20T10:27:13.877Z
Machine_2,1,2018-01-20T10:27:43.947Z
Machine_1,0,2018-01-20T10:27:46.790Z
Machine_2,1,2018-01-20T10:28:18.923Z
Machine_2,10,2018-01-20T10:28:19.167Z
Machine_0,9,2018-01-20T10:28:26.007Z
Machine_1,7,2018-01-20T10:28:40.823Z
Machine_2,1,2018-01-20T10:28:56.560Z
Machine_2,0,2018-01-20T10:28:56.777Z
Machine_1,7,2018-01-20T10:29:14.517Z
Machine_2,10,2018-01-20T10:31:01.040Z
Machine_0,10,2018-01-20T10:33:06.613Z
Machine_2,1,2018-01-20T10:33:13.427Z
Machine_1,0,2018-01-20T10:33:35.507Z
Machine_2,7,2018-01-20T10:34:42.533Z
Machine_1,7,2018-01-20T10:35:04.323Z
Machine_0,1,2018-01-20T10:35:11.770Z
Machine_0,0,2018-01-20T10:35:11.853Z
Machine_0,7,2018-01-20T10:35:13.863Z
Machine_2,9,2018-01-20T10:35:36.317Z
Machine_2,1,2018-01-20T10:35:53.513Z
Machine_0,1,2018-01-20T10:35:54.110Z
Machine_0,1,2018-01-20T10:36:27.890Z
Machine_0,7,2018-01-20T10:36:35.303Z
Machine_1,1,2018-01-20T10:36:57.980Z
Machine_0,10,2018-01-20T10:37:01.587Z
Machine_1,1,2018-01-20T10:37:13.097Z
Machine_0,10,2018-01-20T10:37:38.563Z
Machine_2,0,2018-01-20T10:38:03.177Z
Machine_1,4,2018-01-20T10:38:15.923Z
Machine_1,1,2018-01-20T10:38:30.763Z
Machine_1,1,2018-01-20T10:38:59.227Z
Machine_1,1,2018-01-20T10:39:26.740Z
Machine_1,1,2018-01-20T10:39:27.953Z
Machine_4,11,2018-01-20T10:40:19.250Z
Machine_1,1,2018-01-20T10:40:26.297Z
Machine_0,7,2018-01-20T10:40:38.323Z
Machine_2,9,2018-01-20T10:40:48.923Z
Machine_1,1,2018-01-20T10:41:06.357Z
Machine_2,1,2018-01-20T10:41:21.277Z
Machine_0,7,2018-01-20T10:42:40.517Z
Machine_1,1,2018-01-20T10:43:01.860Z
Machine_1,7,2018-01-20T10:43:05.973Z
Machine_2,1,2018-01-20T10:43:06.527Z
Machine_2,7,2018-01-20T10:43:43.897Z
Machine_1,9,2018-01-20T10:43:55.143Z
Machine_1,9,2018-01-20T10:44:35.547Z
Machine_2,7,2018-01-20T10:44:54.280Z
Machine_2,10,2018-01-20T10:45:27.720Z
Machine_2,7,2018-01-20T10:45:32.280Z
Machine_1,1,2018-01-20T10:45:37.483Z
Machine_1,0,2018-01-20T10:45:37.487Z
Machine_1,7,2018-01-20T10:45:41.083Z
Machine_0,10,2018-01-20T10:45:48.497Z
Machine_1,9,2018-01-20T10:46:37.350Z
Machine_2,1,2018-01-20T10:46:47.320Z
Machine_2,7,2018-01-20T10:46:54.000Z
Machine_2,10,2018-01-20T10:47:24.317Z
Machine_1,0,2018-01-20T10:47:32.333Z
Machine_2,7,2018-01-20T10:47:32.780Z
Machine_0,7,2018-01-20T10:47:39.667Z
Machine_0,9,2018-01-20T10:47:48.727Z
Machine_0,1,2018-01-20T10:48:19.257Z
Machine_0,0,2018-01-20T10:48:19.393Z
Machine_2,0,2018-01-20T10:48:41.633Z
Machine_0,2,2018-01-20T10:50:05.227Z
Machine_2,7,2018-01-20T10:52:10.773Z
Machine_0,1,2018-01-20T10:52:36.660Z
Machine_1,7,2018-01-20T10:52:38.047Z
Machine_0,10,2018-01-20T10:53:39.740Z
Machine_1,1,2018-01-20T10:54:40.100Z
Machine_1,1,2018-01-20T10:54:41.313Z
Machine_1,7,2018-01-20T10:54:58.697Z
Machine_0,10,2018-01-20T10:55:28.997Z
Machine_2,1,2018-01-20T10:56:11.477Z
Machine_2,10,2018-01-20T10:56:12.100Z
Machine_1,7,2018-01-20T10:56:41.213Z
Machine_2,0,2018-01-20T10:56:46.917Z
Machine_0,9,2018-01-20T10:56:56.483Z
Machine_2,1,2018-01-20T10:57:22.080Z
Machine_2,10,2018-01-20T10:57:22.293Z
Machine_1,7,2018-01-20T10:57:24.410Z
Machine_0,7,2018-01-20T10:57:27.907Z
Machine_0,9,2018-01-20T10:57:37.067Z
Machine_1,7,2018-01-20T10:57:37.110Z
Machine_2,9,2018-01-20T10:58:01.767Z
Machine_2,7,2018-01-20T10:58:04.270Z
Machine_2,1,2018-01-20T10:58:39.737Z
Machine_0,10,2018-01-20T10:58:40.423Z
Machine_0,7,2018-01-20T10:59:47.250Z
Machine_1,1,2018-01-20T11:00:05.747Z
Machine_1,7,2018-01-20T11:00:09.360Z
Machine_1,1,2018-01-20T11:01:30.197Z
Machine_1,7,2018-01-20T11:01:32.663Z
Machine_0,0,2018-01-20T11:04:28.707Z
Machine_0,7,2018-01-20T11:04:30.793Z
Machine_2,10,2018-01-20T11:04:32.353Z
Machine_0,7,2018-01-20T11:04:34.220Z
Machine_2,7,2018-01-20T11:04:37.047Z
Machine_2,10,2018-01-20T11:05:07.610Z
Machine_2,0,2018-01-20T11:05:07.613Z
Machine_1,9,2018-01-20T11:05:39.760Z
Machine_2,10,2018-01-20T11:05:42.840Z
Machine_2,9,2018-01-20T11:05:44.743Z
Machine_2,1,2018-01-20T11:06:17.563Z
Machine_2,7,2018-01-20T11:06:57.697Z
Machine_1,1,2018-01-20T11:07:07.087Z
Machine_2,1,2018-01-20T11:08:03.427Z
Machine_2,8,2018-01-20T11:08:38.807Z
Machine_2,0,2018-01-20T11:08:39.057Z
