CompID,CompName,CompRef,ErrorCode,ErrorText,ErrorType,FeederID,GoodPickUps,HammerGW.ts_load,InsertDate,McID,Milliseconds,NozzleNum,NozzleSize,Slot,Station,SubSlot,TimeStamp,Type
045666,071950,0,No error,,1,15059,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:51.847Z,01,687,0,0,104,17,0,2021-10-29T09:24:51.687Z,null
038857,021013,0,No error,,1,15059,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:51.877Z,10,692,0,0,70,21,0,2021-10-29T09:24:51.693Z,null
061478,019008,0,No error,,1,15059,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:51.940Z,08,697,0,0,105,81,0,2021-10-29T09:24:51.697Z,null
032117,076045,0,No error,,1,5931,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:52.003Z,04,702,0,0,144,25,0,2021-10-29T09:24:51.703Z,null
099205,011903,0,No error,,1,9786,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:52.190Z,02,707,0,0,3,31,0,2021-10-29T09:24:51.707Z,null
090726,007322,0,No error,,1,82385443,1691,2021-10-29T07:56:07.130Z,2021-10-29T09:25:19.220Z,05,299,0,0,115,83,0,2021-10-29T09:25:19.300Z,-1
007132,040158,0,No error,,1,82385435,0,2021-10-29T07:56:07.130Z,2021-10-29T09:25:52.300Z,03,303,0,0,9,37,0,2021-10-29T09:25:52.303Z,-1
042176,090740,C44,8000D701,,2,82385435,0,2021-10-29T07:56:07.130Z,2021-10-29T09:25:56.067Z,07,40,1,1,103,33,0,2021-10-29T09:25:56.040Z,-1
097572,006136,C45,8000D701,,2,82385435,0,2021-10-29T07:56:07.130Z,2021-10-29T09:25:56.127Z,04,50,1,2,152,1,0,2021-10-29T09:25:56.050Z,-1
046835,018566,C57,8000D701,,2,82385435,0,2021-10-29T07:56:07.130Z,2021-10-29T09:25:56.160Z,10,60,1,3,69,63,0,2021-10-29T09:25:56.060Z,-1
096740,007879,C61,8000D701,,2,82385435,0,2021-10-29T07:56:07.130Z,2021-10-29T09:25:56.220Z,10,70,1,4,71,86,0,2021-10-29T09:25:56.070Z,-1
025720,063473,C61,8000D701,,2,82385435,256,2021-10-29T07:56:07.130Z,2021-10-29T09:25:56.253Z,10,80,1,5,30,4,0,2021-10-29T09:25:56.080Z,-1
041505,043326,0,No error,,1,82385435,0,2021-10-29T07:56:07.130Z,2021-10-29T09:25:56.003Z,08,130,0,0,36,74,0,2021-10-29T09:25:56.130Z,-1
048398,063604,12,12040411,,0,63459,8,2021-10-29T07:56:07.130Z,2021-10-29T09:27:45.987Z,05,202,0,7,87,21,0,2021-10-29T09:26:50.203Z,null
057554,018933,0,No error,,1,86315577,180,2021-10-29T07:56:07.130Z,2021-10-29T09:28:19.580Z,02,646,0,0,133,71,0,2021-10-29T09:28:19.647Z,-1
076947,078816,0,No error,,1,86116854,60,2021-10-29T07:56:07.130Z,2021-10-29T09:28:51.220Z,03,323,0,0,119,67,0,2021-10-29T09:28:51.323Z,-1
038612,081505,U141,8000D744,,0,12040777,48,2021-10-29T07:56:07.130Z,2021-10-29T09:29:11.723Z,07,727,1,1,170,21,0,2021-10-29T09:29:11.727Z,-1
017714,018203,X111,8000D701,,0,16022956,0,2021-10-29T07:56:07.130Z,2021-10-29T09:30:52.817Z,03,830,1,6,27,63,0,2021-10-29T09:30:52.830Z,-1
039301,040587,X231,8000D701,,0,16022956,4,2021-10-29T07:56:07.130Z,2021-10-29T09:30:52.830Z,09,840,1,6,94,60,0,2021-10-29T09:30:52.840Z,-1
076433,072105,0,No error,,1,16022956,88,2021-10-29T07:56:07.130Z,2021-10-29T09:30:52.893Z,01,925,0,0,167,55,0,2021-10-29T09:30:52.927Z,-1
017692,033651,C35,8000D701,,0,82385257,798,2021-10-29T07:56:07.130Z,2021-10-29T09:32:44.690Z,02,117,1,6,44,88,0,2021-10-29T09:32:36.117Z,-1
057009,099921,0,No error,,1,1055650,10,2021-10-29T07:56:07.130Z,2021-10-29T09:33:23.330Z,04,280,0,0,41,8,0,2021-10-29T09:33:23.280Z,-1
041842,067835,0,No error,,1,2055653,10,2021-10-29T07:56:07.130Z,2021-10-29T09:33:49.503Z,04,471,0,0,19,40,0,2021-10-29T09:33:49.470Z,-1
091254,030360,0,No error,,1,2055656,4,2021-10-29T07:56:07.130Z,2021-10-29T09:34:21.990Z,07,970,0,0,73,1,0,2021-10-29T09:34:21.970Z,-1
091451,040703,0,No error,,1,2055654,20,2021-10-29T07:56:07.130Z,2021-10-29T09:34:46.880Z,01,857,0,0,82,1,0,2021-10-29T09:34:46.857Z,-1
090264,067232,0,No error,,1,10572,0,2021-10-29T07:56:07.130Z,2021-10-29T09:34:57.190Z,08,906,0,0,165,81,0,2021-10-29T09:34:56.907Z,null
055023,053031,0,No error,,1,2052659,0,2021-10-29T07:56:07.130Z,2021-10-29T09:35:14.050Z,02,7,0,0,66,91,0,2021-10-29T09:35:14.007Z,-1
002311,098662,0,No error,,1,10572,24,2021-10-29T07:56:07.130Z,2021-10-29T09:35:23.300Z,02,335,0,0,182,54,0,2021-10-29T09:35:23.337Z,null
012230,088256,0,No error,,1,1055657,0,2021-10-29T07:56:07.130Z,2021-10-29T09:36:31.317Z,08,293,0,0,52,82,0,2021-10-29T09:36:31.293Z,-1
067221,067584,0,No error,,1,2055655,0,2021-10-29T07:56:07.130Z,2021-10-29T09:36:49.490Z,05,460,0,0,135,69,0,2021-10-29T09:36:49.460Z,-1
013375,027335,C137,8000D701,,0,12042215,40,2021-10-29T07:56:07.130Z,2021-10-29T09:37:58.723Z,04,743,1,11,9,3,0,2021-10-29T09:37:58.743Z,-1
085583,086334,0,No error,,1,2055651,0,2021-10-29T07:56:07.130Z,2021-10-29T09:38:40.647Z,10,572,0,0,149,22,0,2021-10-29T09:38:40.573Z,-1
005518,039804,0,No error,,1,2055652,0,2021-10-29T07:56:07.130Z,2021-10-29T09:38:56.397Z,09,332,0,0,165,16,0,2021-10-29T09:38:56.333Z,-1
069834,074546,0,No error,,1,2052722,0,2021-10-29T07:56:07.130Z,2021-10-29T09:39:17.613Z,10,575,0,0,81,18,0,2021-10-29T09:39:17.577Z,-1
087109,065665,12,1D005009,,0,10044,0,2021-10-29T07:56:07.130Z,2021-10-29T09:42:26.410Z,09,828,0,3,70,93,0,2021-10-29T09:39:35.827Z,null
034302,074978,0,No error,,1,10044,0,2021-10-29T07:56:07.130Z,2021-10-29T09:41:41.287Z,04,252,0,0,166,39,0,2021-10-29T09:41:41.253Z,null
043183,009700,C143,8000D701,,0,12042215,49,2021-10-29T07:56:07.130Z,2021-10-29T09:41:51.100Z,03,118,1,9,123,13,0,2021-10-29T09:41:51.117Z,-1
066589,025619,U5,8000D743,,0,2055656,6,2021-10-29T07:56:07.130Z,2021-10-29T09:42:21.350Z,06,241,1,1,37,49,0,2021-10-29T09:42:21.240Z,-1
056044,092693,0,No error,,1,10044,48,2021-10-29T07:56:07.130Z,2021-10-29T09:42:26.473Z,01,451,0,0,43,68,0,2021-10-29T09:42:26.450Z,null
002458,049083,0,No error,,1,12042215,1,2021-10-29T07:56:07.130Z,2021-10-29T09:45:41.693Z,06,800,0,0,126,30,0,2021-10-29T09:45:41.800Z,-1
086613,085111,C143,8000D701,,0,12042215,60,2021-10-29T07:56:07.130Z,2021-10-29T09:46:41.270Z,03,279,1,9,165,54,0,2021-10-29T09:46:41.280Z,-1
082511,025209,0,No error,,1,86204927,0,2021-10-29T07:56:07.130Z,2021-10-29T09:48:42.880Z,07,875,0,0,179,67,0,2021-10-29T09:48:42.877Z,-1
017459,063043,0,No error,,1,86204927,12,2021-10-29T07:56:07.130Z,2021-10-29T09:48:45.677Z,01,749,0,0,110,7,0,2021-10-29T09:48:45.750Z,-1
039712,037207,12,12040411,,0,63459,4,2021-10-29T07:56:07.130Z,2021-10-29T09:51:49.070Z,10,44,0,7,4,69,0,2021-10-29T09:50:57.043Z,null
086326,064092,0,No error,,1,10511,0,2021-10-29T07:56:07.130Z,2021-10-29T09:51:23.460Z,02,428,0,0,91,49,0,2021-10-29T09:51:23.427Z,null
000775,070465,0,No error,,1,10511,8,2021-10-29T07:56:07.130Z,2021-10-29T09:51:57.600Z,07,629,0,0,164,33,0,2021-10-29T09:51:57.630Z,null
001630,047892,C4,8000D701,,0,24050865,42,2021-10-29T07:56:07.130Z,2021-10-29T09:52:00.553Z,04,571,1,1,176,28,0,2021-10-29T09:51:59.570Z,-1
015596,068554,0,No error,,1,2008698,14,2021-10-29T07:56:07.130Z,2021-10-29T09:52:20.210Z,05,170,0,0,171,54,0,2021-10-29T09:52:20.170Z,-1
036451,052387,C76,8000D701,,0,82385257,76,2021-10-29T07:56:07.130Z,2021-10-29T09:54:06.537Z,08,872,1,9,79,99,0,2021-10-29T09:53:57.873Z,-1
022832,070036,C5,8000D701,,0,82385257,76,2021-10-29T07:56:07.130Z,2021-10-29T09:55:23.443Z,10,285,1,12,150,49,0,2021-10-29T09:55:15.287Z,-1
071760,026648,C1411,8000D701,,0,12042215,10,2021-10-29T07:56:07.130Z,2021-10-29T09:55:43.413Z,10,421,1,9,181,58,0,2021-10-29T09:55:43.420Z,-1
076706,048764,0,No error,,1,12040777,0,2021-10-29T07:56:07.130Z,2021-10-29T09:55:52.040Z,05,44,0,0,111,71,0,2021-10-29T09:55:52.043Z,-1
033168,037440,U141,8000D744,,0,12040777,0,2021-10-29T07:56:07.130Z,2021-10-29T09:55:56.380Z,04,380,1,1,155,12,0,2021-10-29T09:55:56.380Z,-1
073309,032319,U141,8000D744,,0,12040777,2,2021-10-29T07:56:07.130Z,2021-10-29T09:55:56.443Z,03,390,1,1,195,96,0,2021-10-29T09:55:56.390Z,-1
045491,096884,0,No error,,1,12040777,0,2021-10-29T07:56:07.130Z,2021-10-29T09:55:56.350Z,07,480,0,0,6,68,0,2021-10-29T09:55:56.480Z,-1
076333,002930,0,No error,,1,12124882,0,2021-10-29T04:55:57.302Z,2021-10-29T05:56:10.257Z,02,270,0,0,174,32,0,2021-10-29T05:56:10.270Z,-1
049198,075897,0,No error,,1,12124882,0,2021-10-29T04:55:57.568Z,2021-10-29T05:56:11.770Z,10,775,0,0,194,88,0,2021-10-29T05:56:11.777Z,-1
041960,058189,0,No error,,1,12124882,0,2021-10-29T04:55:57.568Z,2021-10-29T05:56:14.443Z,06,542,0,0,27,24,0,2021-10-29T05:56:14.543Z,-1
038137,031878,0,No error,,1,12124882,0,2021-10-29T04:55:57.568Z,2021-10-29T05:56:14.473Z,03,547,0,0,145,65,0,2021-10-29T05:56:14.547Z,-1
031989,008144,0,No error,,1,12124882,10,2021-10-29T04:55:57.568Z,2021-10-29T05:56:14.537Z,09,552,0,0,191,36,0,2021-10-29T05:56:14.553Z,-1
010575,075971,0,No error,,1,24059045,0,2021-10-29T04:55:57.568Z,2021-10-29T05:57:26.473Z,02,465,0,0,52,90,0,2021-10-29T05:57:26.467Z,-1
022692,094799,C25,8000D701,,0,24059045,0,2021-10-29T04:55:57.568Z,2021-10-29T05:57:40.303Z,09,242,1,2,108,65,0,2021-10-29T05:57:40.243Z,-1
031965,047136,C25,8000D701,,0,24059045,12,2021-10-29T04:55:57.568Z,2021-10-29T05:57:40.350Z,10,252,1,2,156,23,0,2021-10-29T05:57:40.253Z,-1
054986,041592,0,No error,,1,24059045,0,2021-10-29T04:55:57.568Z,2021-10-29T05:57:40.223Z,02,322,0,0,35,19,0,2021-10-29T05:57:40.323Z,-1
099568,001714,0,No error,,1,2055654,0,2021-10-29T04:55:57.568Z,2021-10-29T06:00:03.083Z,07,4,0,0,128,6,0,2021-10-29T06:00:03.003Z,-1
040568,068675,0,No error,,1,2052659,0,2021-10-29T04:55:57.568Z,2021-10-29T06:00:29.117Z,10,50,0,0,97,56,0,2021-10-29T06:00:29.050Z,-1
066393,005875,0,No error,,1,2052659,16,2021-10-29T04:55:57.568Z,2021-10-29T06:00:49.773Z,07,684,0,0,118,44,0,2021-10-29T06:00:49.683Z,-1
084388,066730,PB53,80003410,,0,24064965,60,2021-10-29T04:55:57.568Z,2021-10-29T06:35:23.980Z,03,860,1,2,16,16,0,2021-10-29T06:35:23.860Z,-1
009780,063802,U141,8000D744,,0,12040777,32,2021-10-29T04:55:57.568Z,2021-10-29T06:35:51.010Z,04,23,1,1,63,37,0,2021-10-29T06:35:51.023Z,-1
058073,010421,R1513,8000D722,,0,86425751,32,2021-10-29T04:55:57.568Z,2021-10-29T06:35:59.810Z,10,796,1,9,101,71,0,2021-10-29T06:35:59.797Z,-1
072699,012475,L141,8000D749,,0,12042212,41,2021-10-29T04:55:57.568Z,2021-10-29T06:41:33.637Z,06,652,1,6,88,98,0,2021-10-29T06:41:33.653Z,-1
060657,098022,0,No error,,1,86425640,0,2021-10-29T04:55:57.568Z,2021-10-29T06:43:17.073Z,06,72,0,0,44,68,0,2021-10-29T06:43:17.073Z,-1
058603,027248,AC232,8000D701,,0,86425640,0,2021-10-29T04:55:57.568Z,2021-10-29T06:43:23.823Z,03,794,1,5,53,16,0,2021-10-29T06:43:23.793Z,-1
042031,030258,AC252,8000D701,,0,86425640,0,2021-10-29T04:55:57.568Z,2021-10-29T06:43:23.857Z,05,804,1,8,144,20,0,2021-10-29T06:43:23.803Z,-1
047848,051582,AC253,8000D701,,0,86425640,0,2021-10-29T04:55:57.568Z,2021-10-29T06:43:23.920Z,02,814,1,5,193,11,0,2021-10-29T06:43:23.813Z,-1
016025,067640,AC254,8000D701,,0,86425640,0,2021-10-29T04:55:57.568Z,2021-10-29T06:43:23.980Z,03,824,1,6,200,38,0,2021-10-29T06:43:23.823Z,-1
065296,062522,AC255,8000D701,,0,86425640,126,2021-10-29T04:55:57.568Z,2021-10-29T06:43:24.027Z,10,834,1,7,25,4,0,2021-10-29T06:43:23.833Z,-1
054531,003096,0,No error,,1,86425640,0,2021-10-29T04:55:57.568Z,2021-10-29T06:43:23.763Z,06,964,0,0,66,37,0,2021-10-29T06:43:23.963Z,-1
034720,094318,0,No error,,1,82552484,0,2021-10-29T04:55:57.568Z,2021-10-29T06:44:21.107Z,01,98,0,0,82,41,0,2021-10-29T06:44:21.097Z,-1
089836,096748,C159,8000D701,,0,82552484,0,2021-10-29T04:55:57.568Z,2021-10-29T06:44:26.450Z,05,406,1,5,22,15,0,2021-10-29T06:44:26.407Z,-1
000858,085538,C158,8000D701,,0,82552484,0,2021-10-29T04:55:57.568Z,2021-10-29T06:44:26.480Z,06,416,1,6,133,47,0,2021-10-29T06:44:26.417Z,-1
024008,027777,C142,8000D701,,0,82552484,72,2021-10-29T04:55:57.568Z,2021-10-29T06:44:26.543Z,07,426,1,7,117,54,0,2021-10-29T06:44:26.427Z,-1
083436,062923,0,No error,,1,82552484,0,2021-10-29T04:55:57.568Z,2021-10-29T06:44:26.387Z,03,516,0,0,133,24,0,2021-10-29T06:44:26.517Z,-1
050279,002549,C1416,8000D701,,0,86499928,16,2021-10-29T04:55:57.568Z,2021-10-29T06:45:25.077Z,08,86,1,2,49,16,0,2021-10-29T06:45:25.087Z,-1
084215,031193,0,No error,,1,82293035,42,2021-10-29T04:55:57.568Z,2021-10-29T06:47:55.263Z,05,333,0,0,17,63,0,2021-10-29T06:47:55.333Z,-1
026654,031356,0,No error,,1,10511,0,2021-10-29T04:55:57.568Z,2021-10-29T06:48:40.263Z,09,174,0,0,40,92,0,2021-10-29T06:48:40.173Z,null
043422,010478,0,No error,,1,12042212,19,2021-10-29T04:55:57.568Z,2021-10-29T06:48:54.840Z,01,931,0,0,130,62,0,2021-10-29T06:48:54.930Z,-1
096864,025509,0,No error,,1,10511,4,2021-10-29T04:55:57.568Z,2021-10-29T06:49:14.403Z,09,427,0,0,106,83,0,2021-10-29T06:49:14.427Z,null
010179,062085,0,No error,,1,10572,0,2021-10-29T04:55:57.568Z,2021-10-29T06:52:38.340Z,07,311,0,0,15,58,0,2021-10-29T06:52:38.310Z,null
015878,078593,0,No error,,1,86124010,0,2021-10-29T04:55:57.568Z,2021-10-29T06:53:03.483Z,03,484,0,0,142,3,0,2021-10-29T06:53:03.483Z,-1
058136,018601,0,No error,,1,10572,2,2021-10-29T04:55:57.568Z,2021-10-29T06:53:04.420Z,10,459,0,0,145,16,0,2021-10-29T06:53:04.460Z,null
004059,060793,0,No error,,1,28586,0,2021-10-29T04:55:57.568Z,2021-10-29T06:55:19.890Z,03,844,0,0,90,74,0,2021-10-29T06:55:19.843Z,null
076333,002930,0,No error,,1,28586,68,2021-10-29T05:55:55.098Z,2021-10-29T06:56:06.263Z,02,246,0,0,174,32,0,2021-10-29T06:56:06.247Z,null
049198,075897,0,No error,,1,24064965,0,2021-10-29T05:55:55.348Z,2021-10-29T06:57:15.467Z,10,432,0,0,194,88,0,2021-10-29T06:57:15.433Z,-1
041960,058189,PB53,8000D760,,0,24064965,0,2021-10-29T05:55:55.348Z,2021-10-29T06:57:23.593Z,06,345,1,2,27,24,0,2021-10-29T06:57:23.347Z,-1
038137,031878,PB53,8000D760,,0,24064965,124,2021-10-29T05:55:55.348Z,2021-10-29T06:57:23.623Z,03,355,1,2,145,65,0,2021-10-29T06:57:23.357Z,-1
031989,008144,0,No error,,1,24064965,0,2021-10-29T05:55:55.348Z,2021-10-29T06:57:23.530Z,09,425,0,0,191,36,0,2021-10-29T06:57:23.427Z,-1
010575,075971,0,No error,,1,86425640,0,2021-10-29T05:55:55.348Z,2021-10-29T06:58:31.123Z,02,115,0,0,52,90,0,2021-10-29T06:58:31.117Z,-1
022692,094799,AC255,8000D701,,0,86425640,0,2021-10-29T05:55:55.348Z,2021-10-29T06:58:49.640Z,09,605,1,5,108,65,0,2021-10-29T06:58:49.607Z,-1
031965,047136,AC232,8000D701,,0,86425640,0,2021-10-29T05:55:55.348Z,2021-10-29T06:58:49.700Z,10,615,1,5,156,23,0,2021-10-29T06:58:49.617Z,-1
054986,041592,AC251,8000D701,,0,86425640,0,2021-10-29T05:55:55.348Z,2021-10-29T06:58:49.733Z,02,625,1,7,35,19,0,2021-10-29T06:58:49.627Z,-1
099568,001714,AC252,8000D701,,0,86425640,392,2021-10-29T05:55:55.348Z,2021-10-29T06:58:49.797Z,07,635,1,8,128,6,0,2021-10-29T06:58:49.637Z,-1
040568,068675,0,No error,,1,86425640,0,2021-10-29T05:55:55.348Z,2021-10-29T06:58:49.577Z,10,765,0,0,97,56,0,2021-10-29T06:58:49.767Z,-1
066393,005875,0,No error,,1,86124010,44,2021-10-29T05:55:55.348Z,2021-10-29T06:59:09.967Z,07,48,0,0,118,44,0,2021-10-29T06:59:10.047Z,-1
084388,066730,C7,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:00:13.093Z,03,117,1,16,16,16,0,2021-10-29T07:00:13.117Z,-1
009780,063802,C135,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:00:13.123Z,04,127,1,17,63,37,0,2021-10-29T07:00:13.127Z,-1
058073,010421,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:00:13.200Z,10,137,1,19,101,71,0,2021-10-29T07:00:13.137Z,-1
072699,012475,C7,8000D701,,0,869446010,54,2021-10-29T05:55:55.348Z,2021-10-29T07:00:13.250Z,06,147,1,2,88,98,0,2021-10-29T07:00:13.147Z,-1
060657,098022,R132,8000340B,,0,82096850,54,2021-10-29T05:55:55.348Z,2021-10-29T07:00:52.453Z,06,465,1,5,44,68,0,2021-10-29T07:00:52.467Z,-1
058603,027248,0,No error,,1,2055653,0,2021-10-29T05:55:55.348Z,2021-10-29T07:01:17.297Z,03,218,0,0,53,16,0,2021-10-29T07:01:17.217Z,-1
042031,030258,U5,8000ADB3,,0,2055656,22,2021-10-29T05:55:55.348Z,2021-10-29T07:01:50.733Z,05,412,1,1,144,20,0,2021-10-29T07:01:50.413Z,-1
047848,051582,0,No error,,1,2055653,22,2021-10-29T05:55:55.348Z,2021-10-29T07:01:50.763Z,02,452,0,0,193,11,0,2021-10-29T07:01:50.453Z,-1
016025,067640,C116,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:13.750Z,03,817,1,12,200,38,0,2021-10-29T07:02:13.817Z,-1
065296,062522,C143,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:13.797Z,10,827,1,13,25,4,0,2021-10-29T07:02:13.827Z,-1
054531,003096,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:13.843Z,06,837,1,15,66,37,0,2021-10-29T07:02:13.837Z,-1
034720,094318,C7,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:13.873Z,01,847,1,16,82,41,0,2021-10-29T07:02:13.847Z,-1
089836,096748,C7,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:13.937Z,05,857,1,18,22,15,0,2021-10-29T07:02:13.857Z,-1
000858,085538,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:13.983Z,06,867,1,19,133,47,0,2021-10-29T07:02:13.867Z,-1
024008,027777,C143,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:14.030Z,07,877,1,3,117,54,0,2021-10-29T07:02:13.877Z,-1
083436,062923,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:14.093Z,03,887,1,4,133,24,0,2021-10-29T07:02:13.887Z,-1
050279,002549,C7,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:14.123Z,08,897,1,6,49,16,0,2021-10-29T07:02:13.897Z,-1
084215,031193,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:14.170Z,05,907,1,7,17,63,0,2021-10-29T07:02:13.907Z,-1
026654,031356,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:14.250Z,09,917,1,3,40,92,0,2021-10-29T07:02:13.917Z,-1
043422,010478,C7,8000D701,,0,869446010,18,2021-10-29T05:55:55.348Z,2021-10-29T07:02:14.280Z,01,927,1,4,130,62,0,2021-10-29T07:02:13.927Z,-1
096864,025509,C35,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:54.467Z,09,522,1,10,106,83,0,2021-10-29T07:02:54.523Z,-1
010179,062085,C153,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:54.500Z,07,532,1,11,15,58,0,2021-10-29T07:02:54.533Z,-1
015878,078593,C143,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:54.560Z,03,542,1,13,142,3,0,2021-10-29T07:02:54.543Z,-1
058136,018601,C125,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:54.593Z,10,552,1,14,145,16,0,2021-10-29T07:02:54.553Z,-1
004059,060793,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:54.657Z,03,562,1,19,90,74,0,2021-10-29T07:02:54.563Z,-1
038120,020853,C35,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:54.717Z,06,572,1,2,2,80,0,2021-10-29T07:02:54.573Z,-1
083258,033681,C143,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:02:54.750Z,04,582,1,4,11,30,0,2021-10-29T07:02:54.583Z,-1
069729,050799,C125,8000D701,,0,869446010,54,2021-10-29T05:55:55.348Z,2021-10-29T07:02:54.810Z,10,592,1,5,76,58,0,2021-10-29T07:02:54.593Z,-1
058855,006909,C46,8000D701,,0,86315577,0,2021-10-29T05:55:55.348Z,2021-10-29T07:03:35.123Z,05,150,1,17,23,65,0,2021-10-29T07:03:35.150Z,-1
076119,058793,C333,8000D701,,0,86315577,114,2021-10-29T05:55:55.348Z,2021-10-29T07:03:35.157Z,02,160,1,18,46,13,0,2021-10-29T07:03:35.160Z,-1
005462,068819,0,No error,,1,82385443,1431,2021-10-29T05:55:55.348Z,2021-10-29T07:03:58.907Z,08,984,0,0,131,59,0,2021-10-29T07:03:58.983Z,-1
043256,041187,,vacuum,,0,86435818,80,2021-10-29T05:55:55.348Z,2021-10-29T07:04:31.390Z,08,342,0,0,19,72,0,2021-10-29T07:04:31.343Z,-1
033877,063731,Q27,8000D749,,0,86117526,4,2021-10-29T05:55:55.348Z,2021-10-29T07:04:48.610Z,08,518,1,2,117,43,0,2021-10-29T07:04:48.517Z,-1
089571,089149,0,No error,,1,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:46.860Z,03,854,0,0,86,39,0,2021-10-29T07:05:46.853Z,-1
048546,055157,C153,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.610Z,07,645,1,11,129,24,0,2021-10-29T07:05:51.647Z,-1
076918,027361,C116,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.670Z,01,655,1,12,191,10,0,2021-10-29T07:05:51.657Z,-1
022998,000897,C7,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.733Z,06,665,1,16,54,67,0,2021-10-29T07:05:51.667Z,-1
091992,077137,C135,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.767Z,02,675,1,17,139,69,0,2021-10-29T07:05:51.677Z,-1
075456,074450,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.827Z,02,685,1,19,29,17,0,2021-10-29T07:05:51.687Z,-1
002321,021954,C153,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.860Z,01,695,1,2,190,94,0,2021-10-29T07:05:51.697Z,-1
095130,005899,C7,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.920Z,04,705,1,4,74,43,0,2021-10-29T07:05:51.707Z,-1
048835,036320,C135,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.983Z,04,715,1,5,66,48,0,2021-10-29T07:05:51.717Z,-1
048467,028573,C9,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:52.017Z,09,725,1,6,55,98,0,2021-10-29T07:05:51.727Z,-1
085955,096438,C7,8000D701,,0,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:52.077Z,04,735,1,3,189,20,0,2021-10-29T07:05:51.737Z,-1
023265,026698,C135,8000D701,,0,869446010,36,2021-10-29T05:55:55.348Z,2021-10-29T07:05:52.110Z,01,745,1,4,22,8,0,2021-10-29T07:05:51.747Z,-1
090728,092404,0,No error,,1,869446010,0,2021-10-29T05:55:55.348Z,2021-10-29T07:05:51.577Z,09,840,0,0,159,81,0,2021-10-29T07:05:51.840Z,-1
026608,017289,0,No error,,1,2052659,14,2021-10-29T05:55:55.348Z,2021-10-29T07:05:59.890Z,06,806,0,0,135,75,0,2021-10-29T07:05:59.807Z,-1
008795,032830,0,UNKNOWN,,0,106522,41,2021-10-29T05:55:55.348Z,2021-10-29T07:07:34.687Z,03,649,1,1,139,69,0,2021-10-29T07:07:34.650Z,null
007899,076872,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.348Z,2021-10-29T07:07:34.827Z,05,734,1,1,160,91,0,2021-10-29T07:07:34.733Z,null
079521,029837,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.348Z,2021-10-29T07:07:34.873Z,02,744,1,1,182,84,0,2021-10-29T07:07:34.743Z,null
089553,049060,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.348Z,2021-10-29T07:07:34.920Z,04,754,1,1,105,96,0,2021-10-29T07:07:34.753Z,null
